order_id,product_id,quantity,unit_price,line_amount
ORD0003209,PROD0058,2,1340.56,2681.12
ORD0003210,PROD0053,3,1013.25,3039.75
ORD0003211,PROD0129,2,308.9,617.8
ORD0003211,PROD0063,2,1757.06,3514.12
ORD0003211,PROD0014,3,1772.51,5317.53
ORD0003211,PROD0068,2,1799.17,3598.34
ORD0003212,PROD0167,3,142.08,426.24
ORD0003212,PROD0171,2,1814.49,3628.98
ORD0003212,PROD0096,3,1531.42,4594.26
ORD0003212,PROD0118,3,1409.33,4227.99
ORD0003213,PROD0102,3,2183.87,6551.61
ORD0003213,PROD0164,2,1281.22,2562.44
ORD0003214,PROD0055,1,1837.32,1837.32
ORD0003214,PROD0107,2,2123.32,4246.64
ORD0003214,PROD0058,1,1340.56,1340.56
ORD0003215,PROD0065,1,1056.81,1056.81
ORD0003215,PROD0046,1,329.3,329.3
ORD0003216,PROD0065,2,1056.81,2113.62
ORD0003216,PROD0117,1,234.51,234.51
ORD0003216,PROD0184,1,1361.36,1361.36
ORD0003216,PROD0026,1,2167.05,2167.05
ORD0003217,PROD0088,2,676.63,1353.26
ORD0003218,PROD0082,2,443.36,886.72
ORD0003218,PROD0013,1,975.58,975.58
ORD0003218,PROD0140,1,2204.43,2204.43
ORD0003218,PROD0023,1,1971.92,1971.92
ORD0003218,PROD0161,3,2036.55,6109.65
ORD0003219,PROD0048,3,2061.02,6183.06
ORD0003219,PROD0126,3,2243.02,6729.06
ORD0003220,PROD0053,1,1013.25,1013.25
ORD0003220,PROD0141,1,2290.45,2290.45
ORD0003221,PROD0094,1,405.21,405.21
ORD0003222,PROD0168,2,1554.44,3108.88
ORD0003222,PROD0200,2,1716.03,3432.06
ORD0003222,PROD0076,3,229.8,689.4
ORD0003222,PROD0149,3,1628.02,4884.06
ORD0003223,PROD0090,3,1006.74,3020.22
ORD0003223,PROD0158,2,1711.01,3422.02
ORD0003224,PROD0129,2,308.9,617.8
ORD0003224,PROD0050,1,2220.83,2220.83
ORD0003224,PROD0012,3,654.49,1963.47
ORD0003225,PROD0020,1,652.56,652.56
ORD0003225,PROD0003,1,1621.18,1621.18
ORD0003225,PROD0153,1,1871.69,1871.69
ORD0003225,PROD0193,2,647.42,1294.84
ORD0003226,PROD0029,1,142.72,142.72
ORD0003226,PROD0073,1,106.2,106.2
ORD0003226,PROD0115,2,1636.21,3272.42
ORD0003226,PROD0062,1,316.0,316.0
ORD0003227,PROD0046,2,329.3,658.6
ORD0003228,PROD0052,1,1877.29,1877.29
ORD0003228,PROD0103,2,1656.99,3313.98
ORD0003229,PROD0065,2,1056.81,2113.62
ORD0003229,PROD0117,2,234.51,469.02
ORD0003230,PROD0104,2,869.61,1739.22
ORD0003230,PROD0162,3,2171.14,6513.42
ORD0003231,PROD0002,2,262.96,525.92
ORD0003232,PROD0149,1,1628.02,1628.02
ORD0003232,PROD0001,1,1305.43,1305.43
ORD0003232,PROD0082,1,443.36,443.36
ORD0003232,PROD0119,1,913.45,913.45
ORD0003233,PROD0052,3,1877.29,5631.87
ORD0003233,PROD0047,1,1474.97,1474.97
ORD0003233,PROD0062,3,316.0,948.0
ORD0003233,PROD0094,1,405.21,405.21
ORD0003233,PROD0049,1,1144.17,1144.17
ORD0003234,PROD0180,2,1976.45,3952.9
ORD0003234,PROD0082,1,443.36,443.36
ORD0003234,PROD0021,2,2249.78,4499.56
ORD0003234,PROD0108,3,420.19,1260.57
ORD0003234,PROD0085,2,1897.44,3794.88
ORD0003235,PROD0038,2,1910.81,3821.62
ORD0003236,PROD0190,1,2262.01,2262.01
ORD0003236,PROD0029,1,142.72,142.72
ORD0003236,PROD0147,3,530.6,1591.8
ORD0003237,PROD0182,3,556.15,1668.45
ORD0003237,PROD0079,1,1811.15,1811.15
ORD0003237,PROD0140,2,2204.43,4408.86
ORD0003238,PROD0186,2,835.05,1670.1
ORD0003238,PROD0064,1,1716.86,1716.86
ORD0003238,PROD0058,1,1340.56,1340.56
ORD0003239,PROD0050,1,2220.83,2220.83
ORD0003239,PROD0120,1,563.51,563.51
ORD0003239,PROD0180,3,1976.45,5929.35
ORD0003240,PROD0116,1,1035.55,1035.55
ORD0003240,PROD0115,3,1636.21,4908.63
ORD0003241,PROD0113,1,2142.62,2142.62
ORD0003241,PROD0016,2,1340.31,2680.62
ORD0003241,PROD0029,3,142.72,428.16
ORD0003242,PROD0161,3,2036.55,6109.65
ORD0003242,PROD0145,2,1756.12,3512.24
ORD0003243,PROD0097,1,79.81,79.81
ORD0003243,PROD0155,2,273.32,546.64
ORD0003243,PROD0114,3,303.82,911.46
ORD0003243,PROD0096,1,1531.42,1531.42
ORD0003244,PROD0008,3,381.62,1144.86
ORD0003244,PROD0196,1,117.28,117.28
ORD0003245,PROD0199,2,171.16,342.32
ORD0003246,PROD0125,3,1308.79,3926.37
ORD0003247,PROD0133,3,2230.25,6690.75
ORD0003248,PROD0090,2,1006.74,2013.48
ORD0003248,PROD0181,2,1961.81,3923.62
ORD0003248,PROD0184,1,1361.36,1361.36
ORD0003248,PROD0162,3,2171.14,6513.42
ORD0003249,PROD0170,2,1474.26,2948.52
ORD0003250,PROD0067,3,2077.99,6233.97
ORD0003250,PROD0101,3,2171.88,6515.64
ORD0003250,PROD0047,2,1474.97,2949.94
ORD0003250,PROD0004,2,1713.56,3427.12
ORD0003250,PROD0121,1,1403.9,1403.9
ORD0003251,PROD0106,1,1611.35,1611.35
ORD0003251,PROD0007,3,1643.05,4929.15
ORD0003252,PROD0006,1,818.24,818.24
ORD0003252,PROD0190,2,2262.01,4524.02
ORD0003252,PROD0031,1,2468.08,2468.08
ORD0003252,PROD0007,3,1643.05,4929.15
ORD0003252,PROD0156,3,140.24,420.72
ORD0003253,PROD0018,1,431.61,431.61
ORD0003253,PROD0168,2,1554.44,3108.88
ORD0003253,PROD0120,3,563.51,1690.53
ORD0003253,PROD0013,2,975.58,1951.16
ORD0003253,PROD0051,3,2490.38,7471.14
ORD0003254,PROD0119,1,913.45,913.45
ORD0003254,PROD0120,2,563.51,1127.02
ORD0003254,PROD0126,3,2243.02,6729.06
ORD0003254,PROD0127,3,2056.02,6168.06
ORD0003254,PROD0013,2,975.58,1951.16
ORD0003255,PROD0145,2,1756.12,3512.24
ORD0003256,PROD0116,3,1035.55,3106.65
ORD0003256,PROD0052,2,1877.29,3754.58
ORD0003256,PROD0163,2,1620.62,3241.24
ORD0003256,PROD0082,3,443.36,1330.08
ORD0003257,PROD0091,1,2090.59,2090.59
ORD0003258,PROD0190,3,2262.01,6786.03
ORD0003258,PROD0170,3,1474.26,4422.78
ORD0003258,PROD0118,3,1409.33,4227.99
ORD0003258,PROD0073,1,106.2,106.2
ORD0003258,PROD0188,2,2060.63,4121.26
ORD0003259,PROD0192,2,2290.5,4581.0
ORD0003259,PROD0069,3,292.12,876.36
ORD0003259,PROD0185,2,878.71,1757.42
ORD0003259,PROD0135,1,18.81,18.81
ORD0003260,PROD0126,3,2243.02,6729.06
ORD0003261,PROD0156,3,140.24,420.72
ORD0003261,PROD0062,3,316.0,948.0
ORD0003261,PROD0096,3,1531.42,4594.26
ORD0003261,PROD0158,2,1711.01,3422.02
ORD0003262,PROD0099,3,1106.19,3318.57
ORD0003262,PROD0155,2,273.32,546.64
ORD0003262,PROD0149,1,1628.02,1628.02
ORD0003263,PROD0052,2,1877.29,3754.58
ORD0003263,PROD0016,3,1340.31,4020.93
ORD0003263,PROD0179,3,134.73,404.19
ORD0003263,PROD0098,1,2301.63,2301.63
ORD0003263,PROD0066,1,1304.61,1304.61
ORD0003264,PROD0108,2,420.19,840.38
ORD0003264,PROD0150,1,1359.89,1359.89
ORD0003264,PROD0148,3,868.47,2605.41
ORD0003264,PROD0049,1,1144.17,1144.17
ORD0003264,PROD0054,1,1820.1,1820.1
ORD0003265,PROD0056,3,921.55,2764.65
ORD0003265,PROD0011,1,71.43,71.43
ORD0003265,PROD0083,3,732.09,2196.27
ORD0003265,PROD0165,3,1663.92,4991.76
ORD0003265,PROD0101,3,2171.88,6515.64
ORD0003266,PROD0046,1,329.3,329.3
ORD0003266,PROD0109,1,608.3,608.3
ORD0003266,PROD0177,1,1170.1,1170.1
ORD0003267,PROD0123,1,250.81,250.81
ORD0003267,PROD0130,1,1146.96,1146.96
ORD0003267,PROD0032,3,796.43,2389.29
ORD0003268,PROD0060,1,2091.61,2091.61
ORD0003268,PROD0147,3,530.6,1591.8
ORD0003268,PROD0043,1,1894.06,1894.06
ORD0003268,PROD0033,1,209.38,209.38
ORD0003269,PROD0063,3,1757.06,5271.18
ORD0003270,PROD0081,2,1164.98,2329.96
ORD0003271,PROD0118,2,1409.33,2818.66
ORD0003272,PROD0165,2,1663.92,3327.84
ORD0003272,PROD0082,1,443.36,443.36
ORD0003272,PROD0053,3,1013.25,3039.75
ORD0003273,PROD0091,2,2090.59,4181.18
ORD0003273,PROD0009,1,2015.13,2015.13
ORD0003273,PROD0151,1,295.59,295.59
ORD0003273,PROD0037,3,1913.09,5739.27
ORD0003274,PROD0180,2,1976.45,3952.9
ORD0003274,PROD0096,1,1531.42,1531.42
ORD0003274,PROD0116,3,1035.55,3106.65
ORD0003274,PROD0165,2,1663.92,3327.84
ORD0003274,PROD0091,1,2090.59,2090.59
ORD0003275,PROD0002,2,262.96,525.92
ORD0003275,PROD0134,1,1476.58,1476.58
ORD0003275,PROD0138,2,1449.76,2899.52
ORD0003275,PROD0081,3,1164.98,3494.94
ORD0003276,PROD0069,3,292.12,876.36
ORD0003276,PROD0028,1,1704.3,1704.3
ORD0003276,PROD0016,1,1340.31,1340.31
ORD0003277,PROD0160,2,1885.96,3771.92
ORD0003277,PROD0050,3,2220.83,6662.49
ORD0003277,PROD0090,1,1006.74,1006.74
ORD0003278,PROD0140,3,2204.43,6613.29
ORD0003278,PROD0164,3,1281.22,3843.66
ORD0003278,PROD0158,1,1711.01,1711.01
ORD0003278,PROD0107,1,2123.32,2123.32
ORD0003278,PROD0157,1,673.31,673.31
ORD0003279,PROD0136,3,2338.79,7016.37
ORD0003279,PROD0079,3,1811.15,5433.45
ORD0003280,PROD0049,2,1144.17,2288.34
ORD0003281,PROD0074,1,1723.0,1723.0
ORD0003281,PROD0176,2,2116.27,4232.54
ORD0003281,PROD0042,2,937.77,1875.54
ORD0003281,PROD0099,2,1106.19,2212.38
ORD0003282,PROD0088,2,676.63,1353.26
ORD0003282,PROD0182,2,556.15,1112.3
ORD0003283,PROD0073,2,106.2,212.4
ORD0003283,PROD0002,1,262.96,262.96
ORD0003283,PROD0126,3,2243.02,6729.06
ORD0003283,PROD0022,2,893.37,1786.74
ORD0003283,PROD0193,1,647.42,647.42
ORD0003284,PROD0067,1,2077.99,2077.99
ORD0003284,PROD0121,3,1403.9,4211.7
ORD0003284,PROD0176,3,2116.27,6348.81
ORD0003285,PROD0020,2,652.56,1305.12
ORD0003285,PROD0014,1,1772.51,1772.51
ORD0003285,PROD0114,2,303.82,607.64
ORD0003285,PROD0148,1,868.47,868.47
ORD0003285,PROD0199,2,171.16,342.32
ORD0003286,PROD0001,1,1305.43,1305.43
ORD0003286,PROD0044,2,1694.46,3388.92
ORD0003287,PROD0132,2,2317.15,4634.3
ORD0003287,PROD0011,2,71.43,142.86
ORD0003287,PROD0156,3,140.24,420.72
ORD0003287,PROD0087,1,898.96,898.96
ORD0003288,PROD0173,2,2406.49,4812.98
ORD0003288,PROD0051,2,2490.38,4980.76
ORD0003289,PROD0018,2,431.61,863.22
ORD0003289,PROD0085,3,1897.44,5692.32
ORD0003289,PROD0111,1,2044.22,2044.22
ORD0003289,PROD0179,2,134.73,269.46
ORD0003289,PROD0195,3,2008.62,6025.86
ORD0003290,PROD0145,3,1756.12,5268.36
ORD0003290,PROD0016,2,1340.31,2680.62
ORD0003291,PROD0150,1,1359.89,1359.89
ORD0003292,PROD0150,2,1359.89,2719.78
ORD0003292,PROD0156,1,140.24,140.24
ORD0003292,PROD0070,2,503.03,1006.06
ORD0003292,PROD0129,1,308.9,308.9
ORD0003292,PROD0029,1,142.72,142.72
ORD0003293,PROD0149,2,1628.02,3256.04
ORD0003293,PROD0049,2,1144.17,2288.34
ORD0003293,PROD0031,1,2468.08,2468.08
ORD0003293,PROD0073,1,106.2,106.2
ORD0003293,PROD0044,1,1694.46,1694.46
ORD0003294,PROD0039,1,1539.28,1539.28
ORD0003295,PROD0129,2,308.9,617.8
ORD0003295,PROD0132,3,2317.15,6951.45
ORD0003295,PROD0134,2,1476.58,2953.16
ORD0003295,PROD0101,3,2171.88,6515.64
ORD0003295,PROD0104,1,869.61,869.61
ORD0003296,PROD0064,3,1716.86,5150.58
ORD0003297,PROD0080,3,584.05,1752.15
ORD0003297,PROD0070,1,503.03,503.03
ORD0003297,PROD0178,2,391.03,782.06
ORD0003297,PROD0164,1,1281.22,1281.22
ORD0003298,PROD0026,1,2167.05,2167.05
ORD0003299,PROD0092,2,1058.98,2117.96
ORD0003300,PROD0140,3,2204.43,6613.29
ORD0003300,PROD0065,1,1056.81,1056.81
ORD0003301,PROD0102,2,2183.87,4367.74
ORD0003301,PROD0045,1,1736.26,1736.26
ORD0003301,PROD0101,3,2171.88,6515.64
ORD0003302,PROD0194,1,2279.05,2279.05
ORD0003302,PROD0065,1,1056.81,1056.81
ORD0003303,PROD0099,1,1106.19,1106.19
ORD0003303,PROD0008,3,381.62,1144.86
ORD0003303,PROD0080,3,584.05,1752.15
ORD0003303,PROD0198,1,2429.3,2429.3
ORD0003304,PROD0121,3,1403.9,4211.7
ORD0003304,PROD0078,2,2374.02,4748.04
ORD0003304,PROD0014,2,1772.51,3545.02
ORD0003304,PROD0139,1,973.41,973.41
ORD0003305,PROD0177,1,1170.1,1170.1
ORD0003305,PROD0014,1,1772.51,1772.51
ORD0003305,PROD0006,3,818.24,2454.72
ORD0003306,PROD0183,1,177.9,177.9
ORD0003306,PROD0127,2,2056.02,4112.04
ORD0003306,PROD0038,2,1910.81,3821.62
ORD0003306,PROD0073,1,106.2,106.2
ORD0003306,PROD0119,2,913.45,1826.9
ORD0003307,PROD0172,2,1126.45,2252.9
ORD0003307,PROD0054,3,1820.1,5460.3
ORD0003307,PROD0152,3,1205.08,3615.24
ORD0003307,PROD0046,3,329.3,987.9
ORD0003307,PROD0125,1,1308.79,1308.79
ORD0003308,PROD0169,3,570.07,1710.21
ORD0003308,PROD0027,1,2224.45,2224.45
ORD0003308,PROD0142,2,999.49,1998.98
ORD0003308,PROD0044,3,1694.46,5083.38
ORD0003308,PROD0131,1,850.13,850.13
ORD0003309,PROD0133,1,2230.25,2230.25
ORD0003309,PROD0006,2,818.24,1636.48
ORD0003309,PROD0123,1,250.81,250.81
ORD0003309,PROD0189,3,1674.99,5024.97
ORD0003310,PROD0021,3,2249.78,6749.34
ORD0003310,PROD0134,3,1476.58,4429.74
ORD0003311,PROD0175,3,666.49,1999.47
ORD0003311,PROD0149,1,1628.02,1628.02
ORD0003311,PROD0152,3,1205.08,3615.24
ORD0003311,PROD0048,1,2061.02,2061.02
ORD0003312,PROD0089,1,2038.89,2038.89
ORD0003313,PROD0186,3,835.05,2505.15
ORD0003314,PROD0157,2,673.31,1346.62
ORD0003314,PROD0103,3,1656.99,4970.97
ORD0003314,PROD0051,2,2490.38,4980.76
ORD0003314,PROD0089,3,2038.89,6116.67
ORD0003314,PROD0117,2,234.51,469.02
ORD0003315,PROD0149,3,1628.02,4884.06
ORD0003315,PROD0092,2,1058.98,2117.96
ORD0003315,PROD0019,3,251.23,753.69
ORD0003316,PROD0150,1,1359.89,1359.89
ORD0003316,PROD0086,1,2131.18,2131.18
ORD0003316,PROD0087,1,898.96,898.96
ORD0003317,PROD0025,1,2129.23,2129.23
ORD0003317,PROD0149,3,1628.02,4884.06
ORD0003317,PROD0106,3,1611.35,4834.05
ORD0003318,PROD0080,1,584.05,584.05
ORD0003318,PROD0088,2,676.63,1353.26
ORD0003318,PROD0028,1,1704.3,1704.3
ORD0003318,PROD0173,2,2406.49,4812.98
ORD0003319,PROD0065,1,1056.81,1056.81
ORD0003320,PROD0067,2,2077.99,4155.98
ORD0003320,PROD0035,3,152.57,457.71
ORD0003321,PROD0174,1,109.26,109.26
ORD0003321,PROD0045,3,1736.26,5208.78
ORD0003322,PROD0017,3,901.37,2704.11
ORD0003322,PROD0135,3,18.81,56.43
ORD0003322,PROD0160,1,1885.96,1885.96
ORD0003322,PROD0168,2,1554.44,3108.88
ORD0003323,PROD0036,1,529.78,529.78
ORD0003323,PROD0031,2,2468.08,4936.16
ORD0003323,PROD0019,3,251.23,753.69
ORD0003324,PROD0023,2,1971.92,3943.84
ORD0003325,PROD0129,2,308.9,617.8
ORD0003325,PROD0104,3,869.61,2608.83
ORD0003325,PROD0042,2,937.77,1875.54
ORD0003325,PROD0062,3,316.0,948.0
ORD0003325,PROD0014,2,1772.51,3545.02
ORD0003326,PROD0131,1,850.13,850.13
ORD0003327,PROD0174,1,109.26,109.26
ORD0003328,PROD0020,1,652.56,652.56
ORD0003328,PROD0181,3,1961.81,5885.43
ORD0003328,PROD0065,1,1056.81,1056.81
ORD0003329,PROD0109,3,608.3,1824.9
ORD0003330,PROD0195,2,2008.62,4017.24
ORD0003330,PROD0017,3,901.37,2704.11
ORD0003331,PROD0006,1,818.24,818.24
ORD0003331,PROD0072,3,1760.96,5282.88
ORD0003332,PROD0079,1,1811.15,1811.15
ORD0003332,PROD0034,1,2466.71,2466.71
ORD0003333,PROD0102,1,2183.87,2183.87
ORD0003333,PROD0001,3,1305.43,3916.29
ORD0003333,PROD0017,2,901.37,1802.74
ORD0003334,PROD0191,2,1708.92,3417.84
ORD0003334,PROD0117,1,234.51,234.51
ORD0003334,PROD0147,1,530.6,530.6
ORD0003335,PROD0153,2,1871.69,3743.38
ORD0003335,PROD0092,3,1058.98,3176.94
ORD0003336,PROD0196,3,117.28,351.84
ORD0003336,PROD0154,2,1060.59,2121.18
ORD0003336,PROD0195,3,2008.62,6025.86
ORD0003336,PROD0144,3,1036.56,3109.68
ORD0003336,PROD0150,2,1359.89,2719.78
ORD0003337,PROD0056,3,921.55,2764.65
ORD0003338,PROD0022,2,893.37,1786.74
ORD0003338,PROD0137,3,1954.46,5863.38
ORD0003338,PROD0147,3,530.6,1591.8
ORD0003338,PROD0058,1,1340.56,1340.56
ORD0003338,PROD0158,1,1711.01,1711.01
ORD0003339,PROD0030,2,2480.93,4961.86
ORD0003339,PROD0151,2,295.59,591.18
ORD0003339,PROD0065,3,1056.81,3170.43
ORD0003340,PROD0072,3,1760.96,5282.88
ORD0003340,PROD0030,3,2480.93,7442.79
ORD0003341,PROD0200,1,1716.03,1716.03
ORD0003341,PROD0080,1,584.05,584.05
ORD0003341,PROD0187,3,552.37,1657.11
ORD0003341,PROD0174,3,109.26,327.78
ORD0003342,PROD0085,3,1897.44,5692.32
ORD0003342,PROD0159,3,162.59,487.77
ORD0003342,PROD0050,2,2220.83,4441.66
ORD0003342,PROD0146,1,1844.15,1844.15
ORD0003342,PROD0028,3,1704.3,5112.9
ORD0003343,PROD0154,1,1060.59,1060.59
ORD0003343,PROD0049,3,1144.17,3432.51
ORD0003343,PROD0197,1,1288.63,1288.63
ORD0003344,PROD0133,2,2230.25,4460.5
ORD0003344,PROD0081,2,1164.98,2329.96
ORD0003345,PROD0197,2,1288.63,2577.26
ORD0003346,PROD0092,2,1058.98,2117.96
ORD0003346,PROD0175,3,666.49,1999.47
ORD0003346,PROD0167,2,142.08,284.16
ORD0003347,PROD0195,3,2008.62,6025.86
ORD0003347,PROD0133,2,2230.25,4460.5
ORD0003347,PROD0182,2,556.15,1112.3
ORD0003347,PROD0152,2,1205.08,2410.16
ORD0003348,PROD0028,1,1704.3,1704.3
ORD0003348,PROD0196,3,117.28,351.84
ORD0003349,PROD0006,3,818.24,2454.72
ORD0003349,PROD0197,2,1288.63,2577.26
ORD0003349,PROD0194,2,2279.05,4558.1
ORD0003350,PROD0028,3,1704.3,5112.9
ORD0003350,PROD0177,2,1170.1,2340.2
ORD0003350,PROD0114,3,303.82,911.46
ORD0003350,PROD0094,3,405.21,1215.63
ORD0003351,PROD0142,2,999.49,1998.98
ORD0003351,PROD0110,1,1271.27,1271.27
ORD0003351,PROD0105,3,2098.87,6296.61
ORD0003352,PROD0077,3,1438.79,4316.37
ORD0003352,PROD0128,2,641.69,1283.38
ORD0003352,PROD0016,3,1340.31,4020.93
ORD0003353,PROD0129,2,308.9,617.8
ORD0003354,PROD0119,3,913.45,2740.35
ORD0003354,PROD0199,2,171.16,342.32
ORD0003354,PROD0013,3,975.58,2926.74
ORD0003355,PROD0097,3,79.81,239.43
ORD0003355,PROD0169,3,570.07,1710.21
ORD0003355,PROD0109,3,608.3,1824.9
ORD0003356,PROD0164,1,1281.22,1281.22
ORD0003356,PROD0199,2,171.16,342.32
ORD0003357,PROD0160,3,1885.96,5657.88
ORD0003357,PROD0153,3,1871.69,5615.07
ORD0003357,PROD0190,1,2262.01,2262.01
ORD0003357,PROD0129,2,308.9,617.8
ORD0003358,PROD0136,3,2338.79,7016.37
ORD0003358,PROD0032,1,796.43,796.43
ORD0003358,PROD0027,1,2224.45,2224.45
ORD0003359,PROD0064,2,1716.86,3433.72
ORD0003359,PROD0022,2,893.37,1786.74
ORD0003360,PROD0119,3,913.45,2740.35
ORD0003360,PROD0095,1,1210.83,1210.83
ORD0003361,PROD0062,2,316.0,632.0
ORD0003361,PROD0195,1,2008.62,2008.62
ORD0003361,PROD0118,3,1409.33,4227.99
ORD0003362,PROD0076,1,229.8,229.8
ORD0003362,PROD0008,2,381.62,763.24
ORD0003362,PROD0177,1,1170.1,1170.1
ORD0003362,PROD0085,2,1897.44,3794.88
ORD0003363,PROD0067,1,2077.99,2077.99
ORD0003363,PROD0028,1,1704.3,1704.3
ORD0003363,PROD0164,3,1281.22,3843.66
ORD0003364,PROD0003,3,1621.18,4863.54
ORD0003364,PROD0126,2,2243.02,4486.04
ORD0003364,PROD0027,3,2224.45,6673.35
ORD0003364,PROD0064,3,1716.86,5150.58
ORD0003365,PROD0173,2,2406.49,4812.98
ORD0003366,PROD0192,2,2290.5,4581.0
ORD0003366,PROD0194,1,2279.05,2279.05
ORD0003367,PROD0105,1,2098.87,2098.87
ORD0003368,PROD0080,3,584.05,1752.15
ORD0003368,PROD0070,1,503.03,503.03
ORD0003368,PROD0189,3,1674.99,5024.97
ORD0003368,PROD0037,2,1913.09,3826.18
ORD0003368,PROD0106,2,1611.35,3222.7
ORD0003369,PROD0103,1,1656.99,1656.99
ORD0003369,PROD0136,3,2338.79,7016.37
ORD0003370,PROD0157,2,673.31,1346.62
ORD0003370,PROD0149,1,1628.02,1628.02
ORD0003370,PROD0169,1,570.07,570.07
ORD0003371,PROD0152,3,1205.08,3615.24
ORD0003371,PROD0059,1,2486.74,2486.74
ORD0003371,PROD0090,3,1006.74,3020.22
ORD0003372,PROD0133,1,2230.25,2230.25
ORD0003372,PROD0008,2,381.62,763.24
ORD0003372,PROD0087,3,898.96,2696.88
ORD0003372,PROD0127,3,2056.02,6168.06
ORD0003372,PROD0081,3,1164.98,3494.94
ORD0003373,PROD0076,1,229.8,229.8
ORD0003373,PROD0034,2,2466.71,4933.42
ORD0003373,PROD0092,3,1058.98,3176.94
ORD0003374,PROD0200,2,1716.03,3432.06
ORD0003374,PROD0071,2,663.38,1326.76
ORD0003374,PROD0145,3,1756.12,5268.36
ORD0003375,PROD0112,1,1114.92,1114.92
ORD0003376,PROD0033,2,209.38,418.76
ORD0003376,PROD0190,2,2262.01,4524.02
ORD0003376,PROD0172,1,1126.45,1126.45
ORD0003376,PROD0118,2,1409.33,2818.66
ORD0003377,PROD0168,3,1554.44,4663.32
ORD0003377,PROD0098,1,2301.63,2301.63
ORD0003377,PROD0006,1,818.24,818.24
ORD0003378,PROD0065,1,1056.81,1056.81
ORD0003378,PROD0091,3,2090.59,6271.77
ORD0003378,PROD0188,2,2060.63,4121.26
ORD0003379,PROD0037,3,1913.09,5739.27
ORD0003379,PROD0162,2,2171.14,4342.28
ORD0003380,PROD0093,1,338.22,338.22
ORD0003380,PROD0172,3,1126.45,3379.35
ORD0003381,PROD0056,1,921.55,921.55
ORD0003382,PROD0077,3,1438.79,4316.37
ORD0003382,PROD0064,3,1716.86,5150.58
ORD0003382,PROD0173,2,2406.49,4812.98
ORD0003382,PROD0163,2,1620.62,3241.24
ORD0003382,PROD0153,1,1871.69,1871.69
ORD0003383,PROD0024,3,657.31,1971.93
ORD0003383,PROD0128,2,641.69,1283.38
ORD0003383,PROD0152,3,1205.08,3615.24
ORD0003383,PROD0068,2,1799.17,3598.34
ORD0003384,PROD0183,2,177.9,355.8
ORD0003384,PROD0160,3,1885.96,5657.88
ORD0003384,PROD0091,3,2090.59,6271.77
ORD0003385,PROD0127,3,2056.02,6168.06
ORD0003386,PROD0059,1,2486.74,2486.74
ORD0003386,PROD0034,1,2466.71,2466.71
ORD0003386,PROD0038,1,1910.81,1910.81
ORD0003386,PROD0175,3,666.49,1999.47
ORD0003386,PROD0072,1,1760.96,1760.96
ORD0003387,PROD0105,3,2098.87,6296.61
ORD0003387,PROD0070,2,503.03,1006.06
ORD0003387,PROD0182,1,556.15,556.15
ORD0003387,PROD0008,2,381.62,763.24
ORD0003388,PROD0021,1,2249.78,2249.78
ORD0003389,PROD0090,1,1006.74,1006.74
ORD0003390,PROD0010,3,804.41,2413.23
ORD0003390,PROD0123,2,250.81,501.62
ORD0003391,PROD0184,2,1361.36,2722.72
ORD0003391,PROD0035,2,152.57,305.14
ORD0003391,PROD0114,2,303.82,607.64
ORD0003391,PROD0200,1,1716.03,1716.03
ORD0003391,PROD0108,1,420.19,420.19
ORD0003392,PROD0164,1,1281.22,1281.22
ORD0003392,PROD0117,3,234.51,703.53
ORD0003393,PROD0198,1,2429.3,2429.3
ORD0003393,PROD0192,2,2290.5,4581.0
ORD0003393,PROD0149,1,1628.02,1628.02
ORD0003393,PROD0048,1,2061.02,2061.02
ORD0003394,PROD0018,1,431.61,431.61
ORD0003394,PROD0066,3,1304.61,3913.83
ORD0003395,PROD0088,2,676.63,1353.26
ORD0003395,PROD0056,2,921.55,1843.1
ORD0003395,PROD0128,2,641.69,1283.38
ORD0003395,PROD0018,1,431.61,431.61
ORD0003396,PROD0146,2,1844.15,3688.3
ORD0003396,PROD0144,1,1036.56,1036.56
ORD0003396,PROD0050,1,2220.83,2220.83
ORD0003396,PROD0017,3,901.37,2704.11
ORD0003396,PROD0143,3,1136.49,3409.47
ORD0003397,PROD0120,1,563.51,563.51
ORD0003397,PROD0116,1,1035.55,1035.55
ORD0003398,PROD0133,1,2230.25,2230.25
ORD0003398,PROD0088,3,676.63,2029.89
ORD0003398,PROD0014,3,1772.51,5317.53
ORD0003399,PROD0135,1,18.81,18.81
ORD0003400,PROD0039,3,1539.28,4617.84
ORD0003400,PROD0045,3,1736.26,5208.78
ORD0003400,PROD0008,2,381.62,763.24
ORD0003400,PROD0144,1,1036.56,1036.56
ORD0003401,PROD0047,3,1474.97,4424.91
ORD0003401,PROD0063,3,1757.06,5271.18
ORD0003401,PROD0153,2,1871.69,3743.38
ORD0003402,PROD0084,3,1848.44,5545.32
ORD0003403,PROD0093,1,338.22,338.22
ORD0003403,PROD0115,1,1636.21,1636.21
ORD0003403,PROD0159,1,162.59,162.59
ORD0003403,PROD0008,1,381.62,381.62
ORD0003404,PROD0073,1,106.2,106.2
ORD0003404,PROD0018,3,431.61,1294.83
ORD0003404,PROD0120,2,563.51,1127.02
ORD0003404,PROD0087,1,898.96,898.96
ORD0003404,PROD0004,1,1713.56,1713.56
ORD0003405,PROD0109,3,608.3,1824.9
ORD0003405,PROD0127,2,2056.02,4112.04
ORD0003405,PROD0167,2,142.08,284.16
ORD0003405,PROD0090,2,1006.74,2013.48
